c0_v2_stage1_stack,c1_v2_stage1_stack,c2_v2_stage1_stack,c3_v2_stage1_stack,c4_v2_stage1_stack,c5_v2_stage1_stack,c6_v2_stage1_stack,c7_v2_stage1_stack,c8_v2_stage1_stack,c9_v2_stage1_stack
7.4809222023e-22,5.05457055343e-37,1.24487305482e-35,5.75915283802e-36,1.09626089476e-27,1.22181185882e-33,1.0,1.40129846432e-45,9.06196581135e-23,3.91979614232e-40
1.21881836221e-11,6.82905191828e-20,6.0421512238e-10,2.69011397359e-12,2.66727874336e-25,1.0,4.29511400133e-14,1.59116803843e-18,2.02549440195e-16,8.21887119854e-17
1.02615860254e-10,9.44165844898e-24,1.22857913825e-26,6.68725969374e-29,1.0,1.57878229193e-22,6.65292565475e-17,4.4675238308e-14,5.69638797374e-18,1.43705506207e-20
3.45452615982e-22,5.52696133944e-27,5.04075708941e-25,5.31169492547e-29,4.64305921438e-23,4.99453230556e-25,1.0,2.65176517736e-26,1.20917685873e-18,7.31602233681e-37
1.95407006548e-11,0.00322144129314,9.04959051695e-06,1.32803177166e-06,9.16421208667e-14,6.66487212642e-11,3.4327611047e-06,1.46147927094e-09,0.996764719486,2.43281461643e-09
1.0,1.30803994846e-34,1.48273350086e-36,1.81186608969e-36,1.37948427645e-28,1.02204091722e-29,1.56374649239e-26,6.38488307419e-34,1.66288674073e-25,1.96540352645e-22
2.11299822583e-15,3.20623315766e-14,4.40039600233e-20,1.0,5.803910787e-33,1.14449028032e-09,1.44272977957e-19,3.97696533973e-24,9.08383212752e-17,5.69130402528e-11
1.06772544554e-19,6.52352102341e-18,1.0,1.18536750847e-20,1.00670805572e-33,6.14663801965e-25,4.16986703378e-28,1.18028025852e-31,4.05806165827e-26,1.20376823019e-27
3.21421601967e-15,1.28224601324e-19,1.7166543907e-25,5.48271627751e-12,3.75228442059e-30,2.02856423464e-16,1.70879112327e-29,4.91146647418e-21,2.66995944634e-15,1.0
1.74156188392e-31,1.52184146771e-24,2.80803988052e-21,1.0,6.1791343192e-38,1.48963160642e-23,9.43490642671e-28,1.16151603583e-24,1.32312049697e-19,7.3845851252e-20
2.62565787619e-16,2.5091901168e-30,7.25336031935e-29,4.45444094625e-20,3.7218785759e-29,1.0,1.31326027143e-18,6.3839267244e-21,4.95577803447e-25,2.05846058806e-22
1.83173666578e-19,7.96122113127e-20,5.57971704347e-17,3.79725581762e-14,2.21571499347e-28,1.0,2.18594561459e-20,4.23603372431e-13,1.24920670705e-20,2.47108232461e-21
9.99094709186e-08,0.0021212650463,2.58566814182e-07,1.9670585516e-06,0.00238222931512,0.00091811461607,1.49416682689e-05,0.00321358605288,0.991209805012,0.000137739640195
8.91961207117e-08,1.64394347024e-08,1.32457822488e-09,2.4105920815e-08,2.29375288541e-07,7.73672514942e-10,2.50916291407e-05,4.42967607039e-11,0.999974548817,1.11071860043e-10
2.0224765868e-30,8.48998958171e-33,1.87244779841e-38,5.41092365103e-29,9.36559879325e-34,1.0,4.73885385801e-27,5.7278949972e-26,4.45301596498e-34,3.48800018861e-30
7.3642389459e-22,4.23564064028e-23,3.0322836365e-26,3.09926284048e-23,1.88997110053e-24,1.0,3.98076146699e-12,1.31183130722e-21,3.34527721584e-16,3.24925356199e-29
6.29036397487e-15,2.06526766117e-17,0.99999922514,7.81605876909e-07,3.51683228738e-21,4.16908227505e-14,5.01861568474e-16,8.35414376565e-12,3.30262550641e-09,7.87722751611e-14
2.95875594531e-25,5.04833210719e-35,5.37070695592e-34,1.17775020369e-35,3.89924862822e-20,3.50205531966e-21,1.0,8.5112727539e-38,8.23336032162e-19,1.59687769099e-40
6.47808786357e-16,3.27895506547e-16,2.64142266687e-19,2.84310135612e-06,1.08910444184e-16,9.16149426287e-13,7.34270786179e-16,2.98824732286e-15,1.00126617326e-05,0.999987125397
0.000438656221377,0.000584187335335,5.91292518948e-07,0.00029735561111,0.00117183953989,0.00759588181973,0.000254233804299,2.38490174524e-05,0.0595423169434,0.93009108305
3.8449516527e-20,2.54296443183e-15,7.90176233364e-14,1.0,5.36144107751e-24,3.84883380312e-16,1.56114392577e-16,1.06320692233e-17,2.3325075595e-13,1.4453721084e-14
8.52052586472e-13,2.65365285939e-22,5.60507964183e-18,4.39770193695e-24,1.50351377687e-18,1.0,1.14121385952e-13,1.63818467425e-20,2.20996206438e-17,3.60963324529e-25
2.49613503911e-06,4.6961020142e-12,7.71250684845e-13,7.60933716037e-08,9.44767354627e-12,3.04562236124e-05,9.73804556822e-15,1.04770969678e-09,3.24033067045e-08,0.999966919422
1.54329847513e-11,4.76704859099e-19,1.11953191672e-16,2.76302942102e-21,1.76770542648e-09,1.0,6.23191986904e-09,1.57965986748e-17,1.64281383636e-11,1.51137528073e-17
3.08149305381e-33,1.56525038465e-42,4.22491486994e-42,4.20416436192e-33,0.0,1.0,2.38696471917e-36,2.92493028459e-41,2.62882695076e-37,4.56616490137e-36
6.63638210599e-22,1.0,4.73043347348e-21,2.23729840873e-19,1.82561051779e-13,7.64590958522e-25,6.92636428898e-19,5.21900560202e-20,7.71350483486e-11,9.96837906816e-14
6.06474796141e-17,1.0,7.58545903414e-16,1.92147899425e-15,3.53887648352e-11,4.52522905975e-19,1.78051882049e-14,1.27739993219e-16,1.07718793885e-08,2.85148588769e-11
6.3287503222e-14,2.08185187852e-29,1.46625159087e-38,1.12103877146e-44,1.0,8.39824093037e-28,6.0923462653e-23,1.08186454513e-22,3.79004487264e-31,1.25136028603e-31
1.92467149531e-13,1.29622179657e-07,1.35545921709e-10,2.64004464991e-12,1.29536530835e-07,1.13858067419e-09,9.63676621141e-13,0.999999642372,4.60047733242e-09,1.14999657796e-07
2.02410617932e-29,5.55227602459e-20,3.68031875838e-34,6.44605903167e-36,1.0,9.80695658784e-31,2.55162832226e-33,5.32466500058e-19,1.23353164784e-29,2.04450925716e-35
1.15871239914e-28,3.07192455153e-20,1.5744611614e-18,1.0,2.9204039049e-34,1.00218390603e-16,9.01386095502e-25,2.44492015643e-15,3.1143205306e-19,2.8675554852e-21
1.01372397707e-21,1.79076760946e-17,2.64835174173e-16,2.90493451692e-21,3.91777098773e-14,4.82720976813e-22,1.0,5.21569366102e-23,7.375683045e-14,2.4498122296e-30
1.0,1.82678135808e-35,2.68515550565e-39,4.53735644702e-37,2.64892761901e-31,2.63223080698e-28,2.03690729096e-24,2.53952640129e-35,1.62491680077e-26,3.96117573651e-23
1.0,1.64932829251e-42,2.25935409563e-37,7.34415981807e-35,1.35395145531e-24,1.49369136845e-27,1.52219917608e-27,5.03004379456e-38,8.33663083206e-37,4.28313277937e-31
2.88259627723e-07,9.51591282501e-05,7.38506784614e-08,1.492849247e-11,0.986332893372,5.27527106442e-07,6.06224404009e-08,4.90162665301e-06,0.0134858526289,8.02557624411e-05
1.19500882714e-12,3.0261051428e-16,2.93891233222e-18,2.7074287365e-13,3.20344088708e-17,1.26518474516e-11,1.04357084904e-15,1.65810648716e-15,5.59679369516e-09,1.0
1.20474885751e-16,3.6963339913e-17,4.05734882192e-19,3.16642392306e-08,7.27944800342e-28,3.5818191073e-16,1.40101090099e-27,3.12408456974e-22,1.31568484203e-14,0.999999940395
0.00624152412638,3.22775053213e-12,4.59999649483e-10,2.02026603802e-06,1.54198163705e-14,7.8962763439e-08,2.21187764924e-17,4.1778028953e-11,2.18814571497e-12,0.993756353855
1.35358511949e-16,3.81706905667e-12,1.27627897011e-17,3.02053382306e-09,1.21016814347e-08,9.82442426023e-12,7.17278418519e-17,0.999999940395,1.50563611058e-12,3.0278034302e-08
1.93980894605e-16,1.88148144667e-18,1.0,1.67777890677e-16,2.49622189816e-25,6.43822960327e-18,5.63746035281e-25,2.85046826827e-19,6.87290153804e-21,4.59482824328e-18
4.27727758811e-13,1.67575554127e-11,1.3574208424e-10,2.05306500967e-11,8.5042690663e-14,6.001095553e-16,8.28897551725e-13,7.07277593155e-15,1.0,5.14052472464e-12
1.38201599059e-23,6.66763775324e-24,8.20959359632e-25,3.94996444533e-23,2.32434361878e-14,6.52422615389e-23,2.05781105481e-35,1.0,1.00967992014e-20,3.06367031286e-15
3.01925307639e-18,5.05037811097e-26,4.17152604909e-26,2.18742690281e-41,2.17284266209e-13,1.48881084827e-19,1.0,6.22881886517e-35,8.09847301311e-21,3.7962576697e-41
4.52770746988e-15,7.36441846187e-19,1.51965680106e-21,3.94432106605e-14,4.7319725141e-19,4.05227823519e-10,1.16210345764e-20,1.08640465667e-16,5.94436948124e-14,1.0
1.93751402782e-26,9.0487633193e-32,7.75713835508e-32,2.69609037077e-29,9.221709239e-17,2.43053803429e-27,1.0,7.79301025382e-36,2.10685971633e-20,1.475614015e-34
2.53312327056e-26,9.7196546097e-24,1.0,1.22923253607e-12,1.61270168148e-34,1.85672865976e-23,2.72951502518e-22,8.78035741236e-20,4.14256164094e-11,2.39658866658e-30
1.80703061008e-25,4.82506433715e-26,2.60128435975e-22,1.0732354994e-24,1.45203023583e-23,2.62732725074e-19,1.0,7.07121334411e-22,2.95554180581e-17,4.91021381686e-35
2.22474248916e-29,2.4871469901e-12,4.53692154003e-38,1.70923310121e-38,1.0,2.06536869223e-20,7.93257177357e-28,1.55608340022e-17,2.14860882336e-29,3.06328303001e-31
7.33209469922e-20,8.0560648714e-42,3.77491937541e-33,1.09781015361e-33,5.790048476e-32,3.74823851203e-36,1.0,0.0,4.66527794153e-27,0.0
1.90898710173e-08,7.13570091904e-10,6.76453576313e-13,1.04297314465e-05,6.64447319238e-17,0.999983787537,6.22921325633e-10,5.59878344575e-06,5.99658349643e-08,9.11696602657e-08
9.27416533222e-25,1.21059381912e-18,1.0,1.53865499985e-14,1.90806987036e-36,7.12841714458e-21,6.48917227154e-25,5.86555509118e-21,2.88834813001e-14,1.05035103897e-25
1.34355264155e-25,2.47330105081e-19,9.12889008842e-24,2.44058892525e-21,3.47369601332e-17,8.60906976353e-16,1.92631944446e-26,1.0,1.71584129489e-19,3.36804084513e-14
1.29403396667e-27,5.61864494555e-28,1.0,1.10824631735e-31,0.0,2.10040195872e-33,1.39507474405e-35,1.40129846432e-45,1.0919175841e-32,1.84704169674e-39
1.49130152671e-10,1.11644936851e-07,1.15210468721e-05,0.440077841282,5.35811022287e-12,0.559906959534,1.7779629502e-07,3.34954938808e-06,2.14745998761e-08,4.35319797987e-08
4.82250763894e-18,1.40788638342e-17,2.31781693346e-15,6.58723292926e-12,8.32038065264e-18,1.55604869267e-12,1.07073019816e-14,1.0,4.23507420963e-16,2.49114427961e-16
2.49397498265e-18,2.92205659669e-09,1.677425833e-17,5.44889751097e-08,2.7629111479e-15,5.42613176613e-12,2.13852963116e-11,2.60707660972e-14,0.999999940395,5.05693487085e-10
1.0,3.68110976255e-24,8.46119736627e-22,2.41829807003e-23,5.38103994427e-20,2.55273164342e-23,2.45417534257e-19,8.82965195456e-23,1.67975340809e-21,7.9641615568e-14
3.8889563042e-19,6.32144195782e-17,1.0709864071e-16,1.32645418832e-14,4.27799343259e-14,5.62476364527e-18,2.41170989818e-24,1.0,1.65757056518e-13,8.65189403411e-14
3.1284955112e-38,0.0,0.0,0.0,1.08916021231e-38,1.47040742818e-31,1.0,0.0,9.62692044991e-43,0.0
2.62942540366e-32,2.31568651446e-23,3.21731219442e-27,3.19170410543e-26,4.13021892551e-24,1.01944790131e-21,2.2518877263e-35,1.0,2.91071739767e-26,2.06845054586e-21
6.57830412365e-08,1.29107966131e-05,1.13370215993e-10,0.250611007214,5.25018526917e-12,0.0165652371943,3.30467635479e-08,1.37214928309e-09,0.00301835662685,0.729792356491
1.10182355907e-21,2.75636267547e-23,5.27265787009e-34,6.66990043049e-41,1.0,2.0271327127e-24,1.27957681691e-21,8.41242132144e-26,5.72549476464e-25,4.58658429504e-31
3.87182286232e-09,4.59345793782e-21,1.64367957513e-23,2.42952034359e-12,3.37418062698e-16,0.00021656510944,1.70153546469e-19,7.11816402262e-14,4.25724288721e-13,0.999783456326
1.0,4.13887514423e-41,6.14688347365e-29,1.19376787747e-26,1.25001327482e-26,7.24384274211e-23,2.61275839684e-24,1.25119549825e-35,5.75926000932e-37,5.13223772305e-34
2.79564545735e-07,0.9948823452,1.22715526976e-11,3.93521986553e-07,1.16037909947e-07,6.32163719274e-05,4.55894388907e-09,4.04954125788e-11,2.96311350212e-06,0.00505066337064
3.98680938218e-16,6.33532956591e-15,6.21417065108e-29,5.94669962653e-16,6.74077329428e-26,5.33498687393e-14,3.39354711028e-27,6.51121600346e-25,6.89423740049e-17,1.0
6.28246852766e-26,7.13802793056e-27,5.6527411278e-28,9.23567378879e-27,2.02055088156e-13,4.79690697173e-28,1.33838016328e-41,1.0,2.48687784073e-26,5.47234824387e-21
2.96440226966e-13,0.999787092209,1.33264502438e-05,1.92502055962e-11,2.49050217569e-14,0.000197859684704,7.72175379193e-11,1.84167264772e-12,1.6973909851e-06,1.63004845177e-08
2.42896674996e-10,3.78104665633e-11,8.90300862582e-18,1.03367724102e-10,1.55316612032e-18,0.999989390373,2.95982483585e-14,3.29089858662e-12,1.32403948374e-13,1.06087563836e-05
1.80316095879e-16,1.06424626056e-11,6.8705276135e-07,2.4122223663e-10,3.7613839723e-14,2.39117168076e-15,1.71427840456e-13,1.9186624403e-14,0.999999284744,2.65931265724e-13
4.37267024952e-27,1.84228709105e-41,4.78669605324e-25,1.52380415365e-25,2.21469617093e-40,1.0,1.73165326588e-29,3.8885518258e-21,3.11417640001e-35,1.46662536327e-32
3.9372724744e-28,1.28134112538e-27,2.75195736018e-14,1.0,8.7532981639e-36,3.67012070926e-22,4.11525623094e-27,2.01416194615e-22,1.23548756116e-19,9.53848537512e-19
4.07589240137e-12,9.29629839475e-22,7.2682785727e-28,5.74571414954e-20,5.7504839149e-16,0.999997913837,1.32851345607e-20,3.19908555484e-14,7.75903789778e-19,2.08641154131e-06
1.0,2.06957770196e-41,6.84051857833e-29,4.20593428224e-38,6.67437289449e-34,6.69456797927e-34,2.16713491996e-32,1.64939730904e-34,5.39043023975e-27,1.09866088081e-25
1.01736035416e-16,1.0,4.60515132972e-12,3.18275806304e-17,7.43284427063e-12,2.3995527787e-11,1.47083971669e-08,3.92197689256e-12,7.13342163117e-10,4.02519279599e-18
2.52656951621e-14,0.000932975497562,5.70815989123e-19,1.04824493418e-21,0.999067008495,1.31531808999e-17,9.01848040691e-10,3.01706684809e-12,9.24427270843e-11,3.48427730772e-17
2.65521634901e-07,0.976230204105,4.45459627372e-05,0.00105015095323,1.14486056191e-06,5.75543890591e-06,7.06294031261e-07,1.148904812e-05,0.000957168696914,0.0216985754669
0.000139382624184,9.24362848309e-06,2.44470174948e-06,0.012573079206,3.46043645127e-11,0.00333227636293,1.78076209334e-09,6.77935219073e-08,0.970108568668,0.0138349393383
1.0,3.10230121714e-24,1.69642087885e-26,8.04318881178e-26,1.87650600698e-19,1.80298651725e-20,5.78945952353e-22,4.49701990673e-21,1.77720190816e-20,1.15509788149e-13
1.0,6.42188001903e-37,5.23645491242e-20,9.811961005e-18,2.59840900955e-29,1.73721870222e-09,1.6950184757e-17,3.24259195087e-29,9.01088153273e-30,1.64460818118e-36
5.7224889466e-15,3.70923588068e-14,9.68401651288e-16,1.89720239471e-16,4.68670900073e-16,1.0,5.94560622957e-10,2.19979893676e-12,2.20486250649e-14,2.87624233512e-14
2.57671127944e-23,1.95587439344e-30,5.2944548018e-38,3.69982030939e-40,1.0,1.29110276894e-23,7.84246145963e-27,1.28106025407e-23,1.75921990766e-27,3.21275734001e-30
5.92937092061e-16,5.4047861283e-18,4.49121165605e-12,1.0,7.64438139448e-28,1.1659428636e-15,7.83096383042e-24,4.71929107596e-15,3.55438063964e-15,3.31344995285e-16
8.72390996113e-18,7.95634774928e-24,1.0,4.56496440041e-13,1.02579392273e-30,1.46617634328e-19,2.75933983652e-23,6.39753686663e-19,2.905923749e-19,1.15727410888e-25
4.42229160239e-19,4.05425909858e-13,4.20834079102e-16,4.33527450152e-16,1.87899921317e-11,2.94205089978e-12,3.28791182677e-18,1.0,2.11370871706e-14,7.12617573458e-13
1.27679936068e-10,1.66609337438e-09,3.23486007946e-12,1.21508136885e-10,0.000244343158556,4.83553086461e-10,2.09756922942e-08,1.50329976332e-12,0.99957627058,0.000179391194251
8.46661032151e-32,0.0,0.0,0.0,1.0,1.40129846432e-45,3.73855592551e-29,1.11683487607e-42,0.0,0.0
8.7129254922e-09,0.999948680401,1.23262734633e-05,5.39974500668e-08,1.60021357942e-07,3.91877037487e-08,3.86040392186e-06,1.23195277411e-05,2.24111590796e-05,1.55428068638e-07
1.11141286875e-13,3.32215890353e-08,1.28173224102e-16,3.36844365734e-08,4.29889145115e-11,8.70364601724e-06,2.97186808582e-13,1.26359711583e-09,1.96393320948e-05,0.999971568584
3.22633095986e-17,3.47103928933e-10,6.61326267525e-17,9.62654553917e-15,4.40110037303e-09,2.55423463533e-17,1.25232470944e-20,0.999998092651,3.65744706656e-13,1.92106836039e-06
4.59358195926e-09,1.98907983417e-08,8.4842315573e-07,4.63648746063e-08,5.96336202641e-10,2.0263793421e-10,2.14550780697e-07,1.09479014743e-09,0.999998807907,4.22313988224e-08
1.21737999811e-15,8.11407581749e-13,5.86021274842e-20,2.016139652e-20,1.03348905822e-10,1.01137258568e-08,1.0,9.46333899723e-22,1.15345566432e-09,1.61589535763e-22
6.04723848876e-24,7.53203927824e-21,4.18957327125e-21,1.05563342208e-17,1.40221043549e-17,8.31996406381e-19,1.44171232962e-26,1.0,2.48116899044e-22,6.97298062729e-16
1.0,6.05052650926e-41,8.91831532107e-29,1.44028167182e-28,7.42368500303e-25,3.86025856081e-31,3.82969574531e-29,1.77898168946e-32,3.10047368303e-35,1.40846266099e-30
1.0,1.60179160893e-30,4.83473571489e-34,6.37212002267e-38,6.8733228227e-28,4.70094282993e-24,2.33749149763e-24,1.96342063775e-34,8.76868261589e-26,2.27355399348e-19
2.22080235937e-19,7.07145743981e-29,1.61289538271e-23,6.3012340957e-27,4.17910577255e-08,7.58174293045e-27,1.31627449301e-33,0.999999940395,4.85663748583e-20,3.64330175685e-19
1.20400029766e-23,2.5570148167e-27,1.0,1.4296057671e-08,1.29645398585e-36,6.21142008577e-22,2.23385263131e-27,3.9436047202e-26,3.88951592743e-21,1.11505814595e-21
1.72215077754e-08,1.36335056595e-05,4.10091752201e-06,0.00574136571959,1.28436665747e-08,0.803607523441,4.06728275948e-07,0.186913579702,0.00370986643247,9.4718661785e-06
1.0,1.83496220258e-25,1.4938136366e-31,9.02527996314e-26,6.99872535729e-23,8.32960526986e-22,7.22355944286e-16,2.63988045025e-30,3.66859322211e-23,7.36635716643e-19
1.0160275014e-21,9.86528298014e-20,6.74578067999e-21,5.54898165889e-17,3.7409895021e-17,2.12838989643e-18,4.97598282685e-28,1.0,1.2499300357e-22,3.43973371379e-14
5.84381343316e-09,8.25919812542e-08,1.3891577737e-06,2.38314949996e-08,4.15432049872e-10,1.23801804312e-12,1.21690873129e-05,1.34664113194e-10,0.999986350536,3.86394319318e-11
5.56834401131e-31,5.27756371536e-28,8.53691959602e-25,1.29208519738e-20,3.09936285202e-27,7.86474726168e-28,2.12711871776e-30,1.0,3.78985418903e-25,1.68296500599e-23
1.1989509964e-14,4.36068320342e-10,2.45668226769e-15,0.000498817069456,3.00205185555e-17,1.51152207195e-07,3.31128116734e-14,7.00316337581e-15,1.66294228165e-07,0.999500870705
1.0,0.0,3.40392366046e-32,1.44896697004e-35,1.16138755011e-24,2.13810564043e-26,1.40304365444e-34,7.80914181233e-28,4.20607978295e-30,3.71671618087e-28
5.26779372313e-26,3.98204689819e-26,1.22513465106e-26,1.95892939981e-29,3.00465880475e-12,1.14887653047e-26,4.10450689809e-39,1.0,1.28390132183e-25,3.1939915299e-20
1.0,3.44777071643e-38,3.98507522427e-24,1.9838940632e-24,9.42591329684e-28,1.67763424113e-28,6.56790885212e-28,6.23234321305e-33,4.45732835899e-36,8.54990192506e-30
8.19533394938e-23,2.95565834886e-22,8.88531978201e-19,1.0,1.87864520452e-29,1.21396535131e-25,3.80525901943e-22,1.6140934525e-18,4.38748190662e-16,2.1807427351e-14
1.0,1.18916736941e-20,7.77787393523e-26,1.71108321463e-26,8.34085275398e-24,4.52190923821e-22,4.36164596459e-25,3.94093214574e-24,2.43712618276e-15,1.60886337586e-09
9.84104963842e-18,9.14185624177e-31,8.92484627868e-11,1.0,1.75965171342e-32,2.81494192211e-32,1.12676359285e-17,8.38942894681e-22,5.35658584155e-09,5.89620544482e-19
3.42037446211e-18,1.1904583222e-13,1.02058557273e-18,2.68156566122e-22,3.75400301122e-11,2.17756077113e-16,1.0,6.10895936042e-24,2.36907455459e-11,3.48899042053e-27
6.49735758454e-29,3.13433528078e-24,3.44430653471e-27,2.56955700523e-22,3.31373051789e-22,1.34085915256e-18,1.31214058501e-30,1.0,9.0166170378e-24,2.32519911842e-18
2.12980194192e-06,2.49570493907e-05,0.999965727329,6.89961734679e-06,4.94976499024e-12,6.34875547689e-08,1.38699173674e-11,6.91270019004e-09,9.01575791801e-09,2.16756561144e-07
2.78839146522e-19,2.57781883672e-18,1.0,1.00439320354e-14,1.35078430352e-31,1.58293686589e-15,2.80221745595e-22,1.43948952469e-22,2.86527817629e-23,8.5290753604e-25
1.77166853851e-16,1.0,8.03511106934e-14,8.9329856446e-15,4.4966995405e-11,1.57266224782e-12,2.08659652057e-12,8.92848874668e-15,1.07771090663e-10,1.23989596368e-10
5.23734743792e-15,3.1544141214e-13,1.44004732048e-14,7.88837399721e-18,1.69124617089e-10,1.06281277182e-11,8.59242629404e-18,1.0,4.54825792914e-14,1.51331182828e-12
1.63229838535e-08,6.25413349553e-07,1.04145634339e-07,0.000380206562113,5.12994198232e-08,3.19281419081e-08,2.58471599679e-09,0.10685531795,0.891431808472,0.0013318399433
3.95892775106e-29,6.70743815249e-23,1.0,2.37133165831e-25,0.0,6.50215516608e-33,4.1087140714e-35,3.68533088327e-40,3.48508214143e-33,2.10261942292e-36
9.36051485483e-29,3.09509386837e-22,1.0,8.7651730388e-18,5.43347080653e-36,1.51849391797e-26,1.71542110701e-28,9.40846890133e-25,1.38268150591e-14,6.94865790842e-31
0.0,0.0,0.0,0.0,1.0,0.0,2.92086651904e-41,0.0,0.0,0.0
9.55061623523e-16,3.68483618184e-13,1.46335912138e-11,0.99991518259,2.03256557311e-25,8.48218769534e-05,3.28377775343e-15,1.91603802518e-16,8.54448551301e-14,1.57226106592e-13
1.39114894207e-18,6.60441950118e-34,1.53552884422e-40,5.04467447157e-44,1.0,2.04812464845e-34,5.27679647302e-29,1.46422303485e-30,3.63117069762e-40,0.0
2.00734806267e-32,1.1128620257e-27,0.0,0.0,1.0,1.86478173845e-34,0.0,7.63328682466e-26,1.40129846432e-45,2.96682910867e-41
3.68936172093e-23,2.91296036768e-18,1.02652547565e-15,0.999999463558,1.98498111352e-26,7.2259576049e-15,4.60240483375e-25,4.95358400229e-17,2.09339910315e-13,5.1283132052e-07
2.22234726054e-40,8.05425219296e-31,4.37940745941e-30,1.03949573853e-35,1.45895457287e-22,2.89536627701e-35,0.0,1.0,8.1116485745e-35,7.44425993491e-36
9.64315267393e-20,2.09762353393e-18,7.91079509299e-14,7.18735782002e-09,7.62312527305e-20,3.06015195822e-13,1.07141357418e-12,1.0,3.00760867491e-14,4.16589960963e-17
3.00924412613e-14,1.47456888676e-17,9.38596092477e-24,2.86515861255e-15,9.22091206985e-22,1.80478479384e-10,1.5717951906e-20,1.1617766179e-18,1.21142965451e-11,1.0
1.44419440624e-19,2.88310418291e-13,5.34934705098e-24,4.08025696563e-12,5.33669261765e-23,1.0,5.25305676507e-14,2.21953490141e-24,3.04943044493e-17,9.16239610971e-21
6.85539332979e-18,1.24652634677e-13,3.96611549158e-10,0.999999821186,6.19781445029e-28,1.5811959031e-07,1.44372265997e-16,1.32097755635e-18,2.47770626072e-15,2.0826437149e-16
3.37840107452e-12,0.999972820282,1.60026248437e-13,2.09016462992e-12,1.76074502178e-06,1.94167584788e-10,2.95733950566e-13,9.20952558658e-09,4.87043572139e-10,2.54292772297e-05
1.0,1.40129846432e-45,4.52088311859e-40,2.86005016569e-41,8.23739289269e-41,2.33754082816e-35,6.37673899954e-31,1.60350583273e-41,1.14667820884e-34,1.01718674621e-29
2.68696408057e-06,4.00378219467e-08,1.1707422809e-09,0.996996879578,1.80094061544e-14,6.21180379312e-06,1.83198756165e-09,1.75386173851e-06,7.06374385118e-06,0.00298538478091
1.0,1.80818497952e-37,1.46966721939e-31,9.26999571806e-39,4.82978963756e-29,1.50905675051e-28,2.28354858758e-35,2.87076820594e-32,3.92899261268e-27,1.67295831323e-18
1.0,8.742723737e-35,5.31489738585e-29,2.14207321019e-26,9.47134043646e-18,4.97073147707e-19,8.59070929327e-21,8.63246037278e-29,9.95358439783e-28,1.31454810577e-26
5.7344377849e-24,5.36831066861e-19,1.0,2.6415003467e-24,1.532941767e-38,2.65094338306e-28,1.73078148165e-29,2.34437595817e-32,9.34678261321e-28,1.13928583343e-30
8.66206610226e-05,9.87652312593e-26,3.71269538846e-06,4.35654521936e-18,1.76315142882e-28,0.999909639359,3.94438794777e-13,8.17054422591e-19,1.17041985397e-20,4.39790088956e-20
4.55426365023e-12,4.49548608246e-14,2.9451528276e-15,2.24726501818e-15,0.137045100331,5.28446708614e-09,1.36780764124e-13,8.43960879138e-06,0.000166671903571,0.862779796124
6.14923370533e-32,2.8835967443e-38,0.938258528709,0.061741489917,0.0,2.22212625426e-22,1.61973869835e-36,3.03951982858e-17,1.26924272894e-31,2.32101268542e-40
1.78991376054e-16,3.64465471137e-08,3.30182127299e-12,5.39621225926e-07,4.0523737557e-15,2.31707665208e-12,1.83046394882e-12,2.4598650894e-10,0.999999403954,2.6351303084e-11
1.40129846432e-45,0.0,0.0,0.0,1.0,0.0,3.67140197653e-43,0.0,0.0,0.0
1.68114024252e-26,0.0,0.0,0.0,1.0,7.26501686637e-37,5.84239948649e-28,4.35175855099e-32,4.20389539297e-44,1.40129846432e-45
9.62784224439e-24,0.999759733677,3.06489351314e-14,1.98740686081e-26,3.78201159626e-14,8.89179557223e-19,0.000240280860453,1.39331689638e-24,1.24746226735e-15,2.95223279926e-22
8.25072808034e-31,1.14994203195e-26,2.24207754292e-44,1.12103877146e-44,1.0,7.29053081215e-22,6.61555972932e-28,7.03480722401e-23,4.16259125933e-34,4.25826577339e-41
1.22264765423e-07,2.80796199281e-14,1.16803196448e-15,4.40613634467e-09,2.57951281862e-11,0.000334429932991,3.35558252192e-12,6.31840690879e-11,2.0610144702e-09,0.999665439129
2.42214309826e-27,7.36926531516e-23,4.42869191238e-18,1.0,1.69130760718e-36,3.55580096831e-17,4.18788474397e-26,1.91160195481e-15,4.9347197778e-27,9.16047356102e-21
2.90706069717e-15,0.999999940395,1.45966416037e-11,2.22721268511e-11,1.26250246368e-10,4.58458444819e-11,1.69109781734e-10,3.16250042647e-12,9.32107546703e-09,2.43932518629e-08
1.0,5.21629865569e-35,5.23807979802e-25,2.2645652285e-30,2.92291887646e-29,1.18842275743e-29,1.75142342819e-22,1.58624778264e-32,4.56051336146e-26,1.6649093935e-20
1.93116077012e-26,1.0,2.68157146336e-14,5.41880743697e-24,5.7538460558e-26,1.14360617645e-21,3.16307745104e-17,1.34870414871e-31,1.40686114559e-13,7.8907699e-21
1.82372141588e-31,0.0,3.81518921196e-40,0.0,0.0,1.0,1.0335948794e-30,1.40129846432e-45,6.74865340419e-42,0.0
1.6964917309e-19,1.0,2.72415589655e-16,9.72608092307e-22,6.61320973569e-14,6.11625327215e-18,4.16609264049e-16,5.72885812151e-18,1.83034715856e-11,7.78604331819e-17
1.03018158748e-16,1.36851583295e-18,1.82639307903e-18,1.74731648421e-14,1.77583712704e-23,1.0,1.54357944612e-13,2.08434376958e-17,1.65490644053e-18,4.06751461315e-19
